name,artist,features
Sweater Weather,The Neighbourhood,"{'danceability': 0.612, 'energy': 0.807, 'key': 10, 'loudness': -2.81, 'mode': 1, 'speechiness': 0.0336, 'acousticness': 0.0495, 'instrumentalness': 0.0177, 'liveness': 0.101, 'valence': 0.398, 'tempo': 124.053, 'type': 'audio_features', 'id': '2QjOHCTQ1Jl3zawyYOpxh6', 'uri': 'spotify:track:2QjOHCTQ1Jl3zawyYOpxh6', 'track_href': 'https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6', 'duration_ms': 240400, 'time_signature': 4}"
Pluto Projector,Rex Orange County,"{'danceability': 0.379, 'energy': 0.219, 'key': 5, 'loudness': -11.196, 'mode': 1, 'speechiness': 0.0307, 'acousticness': 0.707, 'instrumentalness': 0.000691, 'liveness': 0.118, 'valence': 0.188, 'tempo': 79.786, 'type': 'audio_features', 'id': '4EWBhKf1fOFnyMtUzACXEc', 'uri': 'spotify:track:4EWBhKf1fOFnyMtUzACXEc', 'track_href': 'https://api.spotify.com/v1/tracks/4EWBhKf1fOFnyMtUzACXEc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4EWBhKf1fOFnyMtUzACXEc', 'duration_ms': 267520, 'time_signature': 4}"
The Adults Are Talking,The Strokes,"{'danceability': 0.593, 'energy': 0.749, 'key': 5, 'loudness': -5.67, 'mode': 1, 'speechiness': 0.0475, 'acousticness': 0.0113, 'instrumentalness': 0.106, 'liveness': 0.314, 'valence': 0.649, 'tempo': 164.959, 'type': 'audio_features', 'id': '5ruzrDWcT0vuJIOMW7gMnW', 'uri': 'spotify:track:5ruzrDWcT0vuJIOMW7gMnW', 'track_href': 'https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW', 'duration_ms': 309053, 'time_signature': 4}"
Good Looking,Suki Waterhouse,"{'danceability': 0.364, 'energy': 0.554, 'key': 4, 'loudness': -9.076, 'mode': 1, 'speechiness': 0.0301, 'acousticness': 0.077, 'instrumentalness': 0.000297, 'liveness': 0.125, 'valence': 0.257, 'tempo': 150.079, 'type': 'audio_features', 'id': '0j3mqDTK4Z6lvrLzFCUUz6', 'uri': 'spotify:track:0j3mqDTK4Z6lvrLzFCUUz6', 'track_href': 'https://api.spotify.com/v1/tracks/0j3mqDTK4Z6lvrLzFCUUz6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0j3mqDTK4Z6lvrLzFCUUz6', 'duration_ms': 214800, 'time_signature': 3}"
New Slang - 2021 Remaster,The Shins,"{'danceability': 0.67, 'energy': 0.403, 'key': 0, 'loudness': -10.623, 'mode': 1, 'speechiness': 0.031, 'acousticness': 0.753, 'instrumentalness': 0.0903, 'liveness': 0.0858, 'valence': 0.622, 'tempo': 129.984, 'type': 'audio_features', 'id': '0NslHuacjxQYfUTOW3HCIV', 'uri': 'spotify:track:0NslHuacjxQYfUTOW3HCIV', 'track_href': 'https://api.spotify.com/v1/tracks/0NslHuacjxQYfUTOW3HCIV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0NslHuacjxQYfUTOW3HCIV', 'duration_ms': 230867, 'time_signature': 4}"
Young Folks,Peter Bjorn and John,"{'danceability': 0.699, 'energy': 0.812, 'key': 0, 'loudness': -6.005, 'mode': 1, 'speechiness': 0.0377, 'acousticness': 0.0164, 'instrumentalness': 0.000763, 'liveness': 0.105, 'valence': 0.662, 'tempo': 138.185, 'type': 'audio_features', 'id': '4dyx5SzxPPaD8xQIid5Wjj', 'uri': 'spotify:track:4dyx5SzxPPaD8xQIid5Wjj', 'track_href': 'https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj', 'duration_ms': 276693, 'time_signature': 4}"
Hell N Back,Bakar,"{'danceability': 0.584, 'energy': 0.684, 'key': 10, 'loudness': -4.314, 'mode': 0, 'speechiness': 0.567, 'acousticness': 0.312, 'instrumentalness': 9.05e-05, 'liveness': 0.112, 'valence': 0.72, 'tempo': 210.164, 'type': 'audio_features', 'id': '3NRql0A1Ef4RCvT473iqgD', 'uri': 'spotify:track:3NRql0A1Ef4RCvT473iqgD', 'track_href': 'https://api.spotify.com/v1/tracks/3NRql0A1Ef4RCvT473iqgD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3NRql0A1Ef4RCvT473iqgD', 'duration_ms': 213573, 'time_signature': 4}"
Stargazing,The Neighbourhood,"{'danceability': 0.512, 'energy': 0.483, 'key': 0, 'loudness': -7.798, 'mode': 1, 'speechiness': 0.0298, 'acousticness': 0.00304, 'instrumentalness': 0.0011, 'liveness': 0.12, 'valence': 0.367, 'tempo': 160.009, 'type': 'audio_features', 'id': '0VF7YLIxSQKyNiFL3X6MmN', 'uri': 'spotify:track:0VF7YLIxSQKyNiFL3X6MmN', 'track_href': 'https://api.spotify.com/v1/tracks/0VF7YLIxSQKyNiFL3X6MmN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0VF7YLIxSQKyNiFL3X6MmN', 'duration_ms': 217027, 'time_signature': 4}"
Always Forever,Cults,"{'danceability': 0.174, 'energy': 0.742, 'key': 8, 'loudness': -5.93, 'mode': 1, 'speechiness': 0.0485, 'acousticness': 0.00181, 'instrumentalness': 0.281, 'liveness': 0.198, 'valence': 0.36, 'tempo': 163.378, 'type': 'audio_features', 'id': '2enPRFda84VE2wtI8c86Uf', 'uri': 'spotify:track:2enPRFda84VE2wtI8c86Uf', 'track_href': 'https://api.spotify.com/v1/tracks/2enPRFda84VE2wtI8c86Uf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2enPRFda84VE2wtI8c86Uf', 'duration_ms': 223747, 'time_signature': 4}"
Gilded Lily,Cults,"{'danceability': 0.4, 'energy': 0.571, 'key': 11, 'loudness': -6.534, 'mode': 0, 'speechiness': 0.0288, 'acousticness': 0.468, 'instrumentalness': 3.05e-05, 'liveness': 0.519, 'valence': 0.146, 'tempo': 61.859, 'type': 'audio_features', 'id': '3Z0qLOS0cqWKPHXkbTXmNF', 'uri': 'spotify:track:3Z0qLOS0cqWKPHXkbTXmNF', 'track_href': 'https://api.spotify.com/v1/tracks/3Z0qLOS0cqWKPHXkbTXmNF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Z0qLOS0cqWKPHXkbTXmNF', 'duration_ms': 212736, 'time_signature': 4}"
Lost,Frank Ocean,"{'danceability': 0.913, 'energy': 0.603, 'key': 8, 'loudness': -4.892, 'mode': 1, 'speechiness': 0.226, 'acousticness': 0.0272, 'instrumentalness': 0.000503, 'liveness': 0.167, 'valence': 0.497, 'tempo': 123.061, 'type': 'audio_features', 'id': '3GZD6HmiNUhxXYf8Gch723', 'uri': 'spotify:track:3GZD6HmiNUhxXYf8Gch723', 'track_href': 'https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723', 'duration_ms': 234093, 'time_signature': 4}"
Nobody,Mitski,"{'danceability': 0.398, 'energy': 0.717, 'key': 0, 'loudness': -5.253, 'mode': 1, 'speechiness': 0.0398, 'acousticness': 0.07, 'instrumentalness': 0, 'liveness': 0.085, 'valence': 0.487, 'tempo': 117.296, 'type': 'audio_features', 'id': '2P5yIMu2DNeMXTyOANKS6k', 'uri': 'spotify:track:2P5yIMu2DNeMXTyOANKS6k', 'track_href': 'https://api.spotify.com/v1/tracks/2P5yIMu2DNeMXTyOANKS6k', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2P5yIMu2DNeMXTyOANKS6k', 'duration_ms': 193429, 'time_signature': 4}"
My Kind of Woman,Mac DeMarco,"{'danceability': 0.501, 'energy': 0.765, 'key': 6, 'loudness': -7.063, 'mode': 0, 'speechiness': 0.0281, 'acousticness': 0.00294, 'instrumentalness': 0.49, 'liveness': 0.184, 'valence': 0.46, 'tempo': 91.771, 'type': 'audio_features', 'id': '6jgkEbmQ2F2onEqsEhiliL', 'uri': 'spotify:track:6jgkEbmQ2F2onEqsEhiliL', 'track_href': 'https://api.spotify.com/v1/tracks/6jgkEbmQ2F2onEqsEhiliL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6jgkEbmQ2F2onEqsEhiliL', 'duration_ms': 190846, 'time_signature': 4}"
I Love You So,The Walters,"{'danceability': 0.575, 'energy': 0.648, 'key': 10, 'loudness': -4.891, 'mode': 1, 'speechiness': 0.0358, 'acousticness': 0.583, 'instrumentalness': 0, 'liveness': 0.115, 'valence': 0.466, 'tempo': 75.977, 'type': 'audio_features', 'id': '4SqWKzw0CbA05TGszDgMlc', 'uri': 'spotify:track:4SqWKzw0CbA05TGszDgMlc', 'track_href': 'https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc', 'duration_ms': 160240, 'time_signature': 4}"
A New Kind Of Love - Demo,"Frou Frou, Imogen Heap, Guy Sigsworth","{'danceability': 0.674, 'energy': 0.487, 'key': 9, 'loudness': -13.307, 'mode': 1, 'speechiness': 0.0331, 'acousticness': 0.169, 'instrumentalness': 0.00411, 'liveness': 0.127, 'valence': 0.329, 'tempo': 132.97, 'type': 'audio_features', 'id': '3fuyYaLhZ2RoP9eWpvfP1H', 'uri': 'spotify:track:3fuyYaLhZ2RoP9eWpvfP1H', 'track_href': 'https://api.spotify.com/v1/tracks/3fuyYaLhZ2RoP9eWpvfP1H', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3fuyYaLhZ2RoP9eWpvfP1H', 'duration_ms': 259073, 'time_signature': 4}"
Jealous,Eyedress,"{'danceability': 0.474, 'energy': 0.921, 'key': 9, 'loudness': -10.431, 'mode': 0, 'speechiness': 0.0457, 'acousticness': 0.00491, 'instrumentalness': 0.85, 'liveness': 0.476, 'valence': 0.696, 'tempo': 93.01, 'type': 'audio_features', 'id': '1aXV8GrmQLvgoFtBPERP7E', 'uri': 'spotify:track:1aXV8GrmQLvgoFtBPERP7E', 'track_href': 'https://api.spotify.com/v1/tracks/1aXV8GrmQLvgoFtBPERP7E', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1aXV8GrmQLvgoFtBPERP7E', 'duration_ms': 122339, 'time_signature': 4}"
